run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
523,.009364,-.0098783,-.0137537,-.0018724,-.0116133,-.0124192,-.0024147,.0049063,-.0043968,.0059863,.0097323,.0034788,-.0003582,-.0000587,.0006237,.0002383,.0004746,.000296,-.0000946,-.0001894,.0001277,5.69e-07,-.0003025,-.0001808,-.0130823,-.0097985,.0004707,.000106
524,.0025989,.0440425,-.01376,.0266537,-.0065147,-.0042816,-.0060226,.0290348,-.0002355,-.0087835,.011753,-.0139784,-.0003651,-.0011519,.0005449,-.0003786,.0001593,-.0000244,.0001015,-.0007605,.0000257,.000266,-.0003369,.0001918,-.0121809,.0726874,.0001296,-.0018576
525,.0091979,.0084989,-.0053701,.0023379,-.0062467,-.0234036,-.0029969,-.0021042,.0000813,.0008518,.0055811,.0138388,-.0003106,-.0004483,.0003304,.0000904,.000317,.0004791,.0001093,-.0001206,.0001404,8.76e-06,-.0000909,-.0004177,.0002466,.0000195,.0004955,-.0004083
526,.0093742,-.0127496,-.0094046,.009973,.0031046,-.0265501,.0043571,.012688,-.0004431,-.001441,.0016815,.0045518,-.0003761,-.0000219,.000413,.0000345,-.0001013,.0005284,-.0002996,-.0004063,.0000894,.0001634,-.0000547,-.0002357,.0086696,-.013528,-.0003292,.0000624
527,.0114906,.0126997,-.0130809,.0018684,-.0064764,-.026477,-.0075324,.0099064,.0010758,-.0076534,-.0014165,-.0034306,-.0004903,-.0003918,.0006333,.0001228,.0002553,.0004186,.0001611,-.0003394,.0000169,.0003261,.0001004,.0001284,-.0159399,-.0130865,.0006767,.0002648
528,.0081095,.0061038,-.0107884,-.0119087,-.0072401,-.0172488,-.007715,-.0060945,-.0017149,.0062061,.0067754,.0183459,-.0003304,-.0004241,.0004417,.0004555,.0001837,.0003358,.0001645,.0000599,.000043,.0000298,-.0001568,-.0003585,-.0125736,-.0045962,.0003458,.0000983
529,.012567,-.0382072,-.0111977,-.0146835,-.0036642,-.020636,-.0077735,-.0011725,.0070539,-.0127819,.0016314,-.0009595,-.000571,.0005779,.0004543,.000462,-5.07e-06,.0004038,.0002876,-.0001256,-.0004777,.0003836,.0000902,.0001063,-.0013831,-.0884406,-.0002217,.001808
530,.0084244,.0147462,-.0073253,-.0080897,-.0046203,-.0025504,-.0053473,-.0052149,.0049806,.0108855,.0052544,.0184757,-.0004987,-.0006125,.0002937,.000247,.0001101,-4.72e-07,.0001382,-.0000983,-.0000144,.0001329,-.0001638,-.0006057,.0013667,.0282524,-.0001348,-.0009371
531,.0108984,.006477,-.0109655,.0185789,-.0065698,-.0243433,-.0048481,.0262759,.0031289,.0016826,.0024025,-.0000854,-.0004519,-.0003482,.000448,-.0003289,.000176,.0005314,.0000271,-.0007046,-.000063,.0003084,-.0000726,-.0000538,-.0059535,.0285857,.0000636,-.0005958
532,.0086188,-.0344284,-.0037206,-.0072936,-.0013201,-.0383444,-.003024,-.0027678,.0022091,-.0140639,.0017731,-.0171985,-.0002638,.0005716,.000178,.0002337,.0000264,.000868,.0001077,-.000059,-.0000425,.0005293,-.0001267,.0003311,.0045363,-.1140965,-.0001208,.0024747
533,.0190941,.0087902,-.0066269,.0019964,-.0031907,-.0048083,-.0024359,.0280971,-.0019849,.0179027,.0023828,-.0011341,-.0009057,-.0004824,.0003835,4.41e-06,.0001827,.0001367,-.0000799,-.000756,.0001854,-.0001367,-.0000355,-.0000567,.0072387,.050844,-.0002695,-.0012907
534,.0091521,.0376425,-.0041896,.0061221,.0030877,-.0006492,-.0071826,-.0040358,-.0017,.0113097,.0048352,.0056346,-.000535,-.0009799,.0002073,.0001594,-.0001993,-.0000725,.0002909,-.0000894,5.32e-06,-.00001,-.000138,-.0001658,.0040028,.056024,-.0003687,-.0011582
535,.0140798,-.0293161,-.0068768,.0072675,-.009066,-.0577547,-.0082115,.0168862,.0024553,-.0171997,.0044234,-.0069345,-.0006718,.0003296,.0002042,.0000247,.0001394,.0011645,.0003005,-.0004997,-.0000815,.0005542,.0000652,.0001841,-.0031959,-.0870512,-.0000439,.0017574
536,.0072143,.0009458,-.0068612,-.0059251,-.0072216,-.0267912,-.0029995,.0069635,-.0008937,.0065957,-.0001968,.0164479,-.0002949,-.0002529,.0002661,.0000317,.0002416,.0005487,-4.74e-06,-.0004649,.000106,.0002252,.0001196,-.0004954,-.0109586,-.0017635,.0004337,-.0004077
537,.0139896,.0046214,-.0022385,-.0082274,-.0095508,-.0113113,-.0043757,-.0036664,.0001842,-.0113194,.0052583,.0090741,-.0005899,-.0005256,-.0000397,.0003584,.0003508,.0002177,-.000076,-.0001547,-.0000492,.0005203,-.0000231,-.0003074,.0032671,-.0208289,-.0004271,.0001087
538,.0129602,-.0149747,-.0099103,-.0053658,-.0119826,-.0268259,-.0023884,-.0076481,-.0035783,-.0031416,.007025,.0063042,-.0005326,.0000453,.0002991,.0002688,.000425,.0005065,-.0000399,.0000986,.0002417,.0001327,-.0002651,-.0001146,-.0078744,-.0516519,.0001283,.0009372
539,.0139206,.0305174,-.0122897,.0087805,-.0093879,-.0240757,-.0055571,.0057432,-.00183,-.0011544,.011153,.0102914,-.0005072,-.0008323,.0004538,-.0000157,.0003294,.0004197,-6.44e-06,-.0002166,.0001102,.0001145,-.00033,-.0002725,-.003991,.0301023,.0000497,-.0008028
540,.004986,-.0011524,-.0137219,.0048016,-.0092844,-.0455827,-.0023428,-.0065799,-.0024569,-.0077916,.0085375,.0146677,-.0003745,-.0001964,.0004909,.0000319,.0003693,.0008935,-.0001532,-.0000407,.0001529,.0003163,-.0002549,-.0005327,-.0142825,-.0416374,.0002306,.0004719
541,.0075726,-.0388314,-.0107797,-.0034317,-.0135978,-.0691648,.0016987,.0111269,-.0021005,-.0252709,.0104521,.0041456,-.0004294,.0006035,.0003353,.0001168,.0005188,.0013183,-.0003036,-.0004773,.0001173,.0004344,-.0002643,-.0002171,-.0067545,-.1214263,-.0000259,.0017785
542,.0066678,-.0119799,-.0119313,-.0024013,-.0039287,-.0351978,-.0048271,.0058166,.0077563,-.0094325,.0107352,.0102146,-.0002031,.0001221,.0005292,.0001714,.0001888,.0008235,.0001393,-.0003062,-.0001373,.0005195,-.0002953,-.0002893,.0044722,-.0429804,.0002216,.0010411
543,.007991,-.0004145,-.0064764,.0106337,.0006582,-.0388637,-.0045097,.0231115,-.001357,-.028245,.0033676,.0016696,-.0004412,-.0002272,.0003813,-.0000696,-.000049,.0006792,.000103,-.0006188,.0001064,.0006382,-.0000592,-.0001447,-.0003263,-.0321085,.0000412,.000257
544,.0086555,-.0145155,-.0116466,-.0007071,-.0127205,-.0346502,-.0060087,.0157055,.0018368,-.0044543,.0060444,.0085285,-.0004036,.0000619,.0004833,.000195,.0004056,.0006699,.0001154,-.0005003,-.0000473,.0002021,-.0000668,-.0001943,-.0138391,-.030093,.0004866,.0004343
545,.0051318,-.022401,-.0090411,.0000725,-.0040681,-.0344066,-.0014904,.00453,.0004269,-.0037608,.0045385,-.004323,-.0003049,.0001304,.0004277,.0001035,.0000425,.0005675,-.000065,-.0001737,.0000144,.0002246,-.0001699,.000022,-.0045024,-.060289,-.0000552,.0008742
546,.0079431,.0022588,-.0089404,.0031169,-.0051677,-.037614,-.0017815,.008084,.0001377,-.0053058,.0086813,.0145993,-.0003718,-.0002855,.0003874,.0000322,.0001292,.0007186,-.0001709,-.0001902,-.0001377,.0001796,-.0003547,-.0002564,.0008725,-.0148609,-.0005186,.0001983
547,.0086322,.0046411,-.0054369,.0042209,.0015517,-.0262076,-.0027382,.0007346,.005143,-.0025662,.001948,.0062741,-.0002603,-.0003547,.000225,.0000453,-.0001215,.0005727,.0000795,-.0001325,-.0003071,.0001884,-.0001262,-.0001917,.0090998,-.0129033,-.0005106,.0001275
548,.0060681,-.0090027,-.004319,-.0014904,-.0030296,-.0360191,-.0082631,-.004979,.0060117,-.0216455,.0066782,.0005944,-.0003504,-.0001246,.0002822,.0002448,-.000011,.0007115,.0003247,-.0000142,-.0000737,.0007821,-.0001361,-.0001116,.0031462,-.0725423,.0000357,.001488
549,.0084734,-.0378177,-.0112164,.0054377,-.0117605,-.0722399,.0007383,.012844,.0030681,-.0295518,.0076906,.0078437,-.0006289,.0005377,.0004835,.0002095,.0003642,.0013617,-.0002618,-.0003489,.0000505,.0007859,-.0001188,-.0003145,-.0030064,-.113484,-.0001113,.0022314
550,.0074474,.0122061,-.0121688,-.0126928,-.0045557,-.0162982,-.0069204,-.0042116,.0035448,.0041979,.012404,.0131307,-.0005177,-.0005063,.0005548,.0004054,-.0000592,.0002101,.0001755,-.0001411,-.0002213,8.14e-06,-.0003335,-.0003729,-.0002487,-.0036679,-.0004014,-.0003966
551,.0042021,-.0226524,-.0079998,.0170839,-.0062188,-.0390719,-.002752,.0300152,.0018265,-.0176463,.0028745,.0141398,-.0000766,.0001406,.0003671,-.0001872,.0002614,.0007593,7.19e-06,-.0007999,-.0001781,.0005084,6.08e-06,-.0004106,-.0080675,-.0181316,.0003871,.0000106
552,.0072266,-.0000497,-.0118934,-.0110088,-.0069372,.0056433,.0007709,-.0055511,-.0010594,.0119899,.0030855,.0101138,-.0003784,-.0001799,.0005211,.0004356,.0003084,-.0002216,-.0003164,.0001014,.0000772,-.0001535,-.0001672,-.0002665,-.0088071,.0111374,.0000447,-.0002846
553,.0052619,-.0180101,-.0084032,-.0008469,-.0096087,-.0395065,-.0088111,.0029425,-.0007288,-.0136014,.0073186,.0116097,-.0003216,.000102,.0003478,.0001597,.0003689,.0007902,.0001727,-.0002852,.0000867,.000473,-.0001526,-.0004146,-.0149712,-.0574128,.0005019,.0008251
554,.0087786,-.0124456,-.0126417,.0052517,-.0074347,-.0251106,-.0063981,.0211586,.00219,-.0035632,.0114944,.0050036,-.0003608,-.0001084,.0004772,.0000978,.0002498,.0003268,.0001967,-.0006401,.0000815,.0001609,-.0003225,-.0001654,-.0040114,-.0097054,.0003219,-.0003286
555,.0124356,-.0498542,-.0075138,-.0119602,-.0114944,-.0418954,-.0036577,.0120117,.000628,-.0231141,.0029453,-.0020717,-.0007243,.0007064,.0001978,.000367,.0004125,.0006786,.0001703,-.0004395,-.0000376,.0004447,.0001267,-.0000292,-.006657,-.1168838,.0001454,.001728
556,.0128375,-.0528326,-.0145608,-.0063991,-.0066087,-.0056708,-.0046523,.0016421,.0138919,-.0072413,-.001077,.0009107,-.0004827,.0009121,.0004178,.0002719,.0000757,-.000049,.000254,-.0000901,-.0006335,.0002499,.0001467,.0000524,-.0001694,-.069591,-.000222,.0013473
557,.0117511,-.0116209,-.0086608,-.0039793,-.0120436,-.0326528,-.0017994,.0036337,.0002639,-.0147313,.006573,.0024002,-.0004547,-.0000755,.0003034,.0001724,.0003104,.00078,-.0001378,-.0001992,-.0001181,.0005857,-.0002702,-.0001599,-.0039159,-.0569504,-.000367,.0011035
558,.0052532,-.0125761,-.0094878,.0018908,-.0049003,.0099459,-.0044069,.0374394,.0013735,.0122622,.0036654,-.005134,-.0001458,.0000457,.0003271,7.21e-06,.0001634,-.0001971,.0000616,-.0009614,-.0001564,-.0001098,-.0001605,.0001089,-.0085028,.0438282,.0000894,-.0011065
559,.0123774,-.0046145,-.006895,.0132324,-.0030773,-.0563211,-.0032452,.0014094,-.0048055,-.0195718,.003482,-.0032462,-.0005126,-.0002088,.0002824,-.0002294,.0001879,.0011919,-.0000381,-.0001646,.0002214,.0007547,.0000142,.0000797,-.0021637,-.0691119,.0001552,.0014235
560,.0063973,.0192801,-.0159933,-.0126752,-.0109916,.0032779,.0058111,-.0015307,-.0000624,.0181094,.0053434,.0132337,-.000492,-.000511,.0006034,.0003953,.0002844,-.0001496,-.0004398,-.0002132,-.0000415,-.0003331,-.0001545,-.0002943,-.0094955,.0396952,-.00024,-.0011058
561,.0184783,.0036539,-.0027729,.0009192,.0057114,-.0171281,-.0066716,.015327,.0091208,.0069113,-.0010552,.0210801,-.0005019,-.0004941,.0001187,.0000941,-.000323,.0004298,.0002774,-.0003656,-.0004549,.0000673,.0000476,-.0004634,.0228107,.0307634,-.0008361,-.000732
562,.0027892,.0129229,-.0096423,-.0149177,-.000488,-.0086048,-.0018488,-.011007,.0023898,.0081953,.0092117,.013117,-.0002572,-.0003563,.0003841,.0004696,-.0000656,.0000849,.0000682,.0001074,-.0001035,-.0000477,-.0003176,-.0002402,.0024116,-.0002943,-.0002916,.0000177
563,-.0000651,-.0274344,-.0112254,-.00704,-.0052463,-.0266375,.0043584,.0088162,.0028132,.0026967,.004216,-.003661,-.0001778,.0003389,.000452,.0002716,.0001309,.0005251,-.0002649,-.0003277,-.0000931,-.0000168,-.0001516,.0001628,-.0051493,-.05326,-.0001044,.0009539
564,.0081172,.0183557,-.01093,-.0166034,-.0054184,.0009581,.0004664,-.0176645,-.0017335,.0110264,.0113198,.001229,-.0002512,-.0006581,.0003969,.0004145,.0001613,-.0000521,-.0002106,.0002115,.0000443,-.0001439,-.0004666,-.0000993,.0018214,-.0026987,-.0003258,-.0003274
565,.0153044,.0136381,-.0077209,.0124118,.0015237,-.0520847,.0022906,.0064666,.0055609,-.0134241,-.002324,.0124398,-.000471,-.0006371,.0003607,-.0001612,-.00013,.0010326,-.0001879,-.0003071,-.0000792,.0006296,.0000553,-.0005193,.0146347,-.0205525,-.000452,.0000375
566,.0146591,-.0048954,-.0080098,.0087546,-.0105084,-.0343179,-.0054224,.0030232,.0053759,-.0062783,.0084018,.0075174,-.0004422,-.0001811,.0003331,-.0000736,.0002592,.0006814,.0000461,-.0000819,-.0001136,.0003052,-.0002172,-.0002836,.0044961,-.0261964,-.0001347,.0003664
567,.0020261,.0184873,-.0090343,-.0001026,-.0049875,-.0024378,-.0038192,-.0068663,.0004646,.0237867,.0057569,.0042201,-.0000311,-.000603,.0005048,.0002828,.0001091,-.0000674,-.0000329,-.0000573,.0000638,-.0002536,-.0001841,-.0002055,-.0095934,.0370874,.0004296,-.000904
568,.011619,-.0133669,-.0065558,.0121148,-.0098735,-.0285619,-.0000449,.0036729,.0061093,-.01711,.0045382,-.0033257,-.0004696,.000219,.0002664,-.0000762,.0003182,.000638,-.0000398,-.0000793,-.0001217,.0006863,-.000097,.0000533,.0057921,-.0465769,-.0001434,.0014412
569,.0054771,.0076298,-.0135433,-.0023379,-.005683,.0294601,-.0064054,-.0037213,.0000549,-.0042536,.0054463,-.0115565,-.0003672,-.0003081,.0005415,.0002498,-.0000151,-.0006099,.0002565,-.0001136,-.0001839,.0002494,-.0001316,.0002084,-.0146534,.0152207,.0001002,-.0003239
570,.0139367,-.0168262,-.0137808,-.0016427,-.0115503,-.0273741,-.0036187,.0085493,-.0019968,-.0019218,.0039484,.0036415,-.0006012,.0001347,.0004403,.0002077,.0003925,.0005986,-.0000176,-.000311,-.0000168,.0001786,-.0000293,-.0001893,-.0130616,-.0355739,.0001679,.0006193
571,.0241008,.0009926,-.0028811,-.0022936,.0023026,-.0255189,.0016824,-.0024076,.0064087,-.0028883,-.0087079,.016307,-.0010025,-.000376,.0001475,.0001902,-.0000826,.0004242,-.0001221,.0000369,-.0001942,.0001697,.0004969,-.0002929,.0229055,-.0158089,-.0007571,.0001521
572,.0129198,-.0255906,-.0140691,-.0185598,-.012281,-.0361035,.001762,.0048081,-.0005707,-.0243605,.0045016,-.0145367,-.0006054,.0003379,.0005165,.0005156,.0003415,.0007747,-.0002767,-.000387,.0000738,.0007438,-.0001819,.0003353,-.0077374,-.114343,-.0001322,.0023203
573,.0177242,-.0063483,-.0121839,.0116703,-.0069055,-.0466053,.0013194,.0148197,.0016127,-.0124434,.0020138,.0060626,-.0007855,-.0001288,.0004683,-.0000948,.0001733,.0008751,-.000089,-.0004968,-1.56e-06,.0004322,-6.83e-06,-.0001987,.0035808,-.0328444,-.0002413,.0003882
574,.0100036,.0038454,-.0104473,.0021517,-.006697,.0093093,-.0039244,.0022453,.0012244,.0162921,.0058534,.0083871,-.0005027,-.0002963,.0004128,.0000942,.0000555,-.0002353,-9.28e-07,-.0000857,-.0001136,-.0001916,-.000126,-.000242,-.0039873,.0422307,-.000275,-.0009567
575,.0084825,.0167989,-.0051711,-.004269,-.0065437,.0020176,-.0048041,-.0100657,-.0002004,.005963,.0096146,.0024686,-.0004175,-.0006613,.0002821,.0002522,.0002692,-.0001817,.0000445,.0000645,.0001258,.0000844,-.0002783,-.000215,.0013777,.0129134,.0000257,-.0006569
576,.0141871,-.0001484,-.0080233,.0064805,-.0089048,-.0421676,-.0041593,.0111104,-.0001385,-.0134928,.0031474,.0007334,-.0008118,-.0002324,.0003065,5.64e-06,.0003987,.0008318,.0000109,-.0004941,.0000657,.0004954,.0000919,-.0001352,-.0038914,-.0374845,.0000619,.0004712
577,.0078208,-.0089544,-.0053551,.0074591,-.0041214,-.0392143,-.001773,.0000815,.0016596,-.0030581,.0046442,.011085,-.0001597,-.0000152,.0002545,-.0000874,.0000297,.0007372,.0000669,-.0001616,-.0000416,.0002031,-.0001922,-.0003328,.0028752,-.0326011,-.0000423,.0003433
578,.014946,.0146072,-.0085297,-.0050061,-.0094316,-.0224327,.0024693,.002533,-.0022956,-.0029436,.0016925,.0180779,-.0006574,-.0004799,.0002832,.000114,.000305,.0003979,-.0002377,-.0004014,.0001576,.0002756,7.52e-06,-.0004684,-.0011492,.0048356,-.0001418,-.0005623
579,.0158621,-.0143698,-.0054115,.0145631,-.0045812,-.0515626,-.0012132,.0161054,.0035864,-.0202939,.0043384,.0156447,-.0007305,-.0001644,.0002887,-.0000305,.000142,.0009952,-.0002278,-.000469,-.000088,.0005849,.0001117,-.0004877,.012581,-.0399131,-.0005039,.0004286
580,.0094585,-.0186158,-.0102499,-.0040725,-.0059415,-.0160255,-.0020671,-.0075263,-.0022191,.0082307,.0047067,.0062941,-.0003593,-.0000374,.0003784,.0003056,.0000827,.0002776,-.0000324,.0000692,.0001458,-.0000813,-.0000483,-.0001373,-.0063125,-.0317153,.000167,.0003965
581,.0018593,.005653,-.0123385,-.0036801,-.0030638,-.013569,-.00282,.008426,-.0032673,.0108137,.0061172,.0136537,-.0000565,-.0003324,.0004882,.0002487,.0000977,.000277,-.0000153,-.0003305,.0001304,-.0001006,-.0002897,-.0003269,-.0135131,.0212973,.0003548,-.0005646
582,.0077179,.0025707,-.0043053,-.0009188,-.0011706,-.0275975,-.0051912,-.0030597,.0012467,-.0073314,.0069529,.0052178,-.0003111,-.0003087,.0001073,.0002673,-.0000461,.0006187,.0001942,6.70e-06,-.0000276,.0003548,-.0002801,-.0001025,.0052505,-.0311191,-.0003634,.0008364
583,.0148762,.0098879,-.0109557,-.0107052,-.0046893,-.0257348,-.0023005,-.0029326,.0031754,-.007203,.0025708,.0010553,-.0005817,-.0004394,.0003287,.0002735,.0001465,.0003504,-.0000681,-.0002168,-.0001533,.0001303,-.0000893,-.000045,.0026769,-.0356326,-.0004172,.000053
584,.0129317,.0077009,-.0062469,.0045918,-.0090142,-.011991,-.0076931,.0073528,-.0003935,-.0020824,.0081376,.0043314,-.0006774,-.0004634,.0002194,.0000337,.0003158,.0003202,.0001369,-.0001787,3.71e-06,.0001331,-.0002057,-.0002007,-.0022783,.0099034,-.0002073,-.0003557
585,.0097341,-.0308651,-.009167,-.0237999,-.005182,.0165359,-.0080519,-.0086956,-.0060825,-.0026416,.0089923,-.0059037,-.0004928,.0003573,.0003712,.0007211,.0001601,-.0004614,.0002102,.000074,.0003783,.0002834,-.0003213,.0000462,-.0097571,-.05537,.0003058,.0010206
586,.0016054,-.0185809,-.0111704,.0007524,-.006546,-.0010491,-.0082056,.0181718,.0034594,-.0072094,.010147,-.0010867,-.0002058,.0001904,.0004217,.0002602,.0001676,.0000327,.0002134,-.000464,-.0000878,.0003494,-.0002483,.000056,-.0107102,-.009002,.000261,.0004246
587,.0087837,.0229662,-.0108895,-.0002712,-.0053108,-.0041048,.0012419,-.0211529,-.0000604,-.0147118,.0062138,.0086232,-.0003943,-.0008515,.0003998,.0001296,.000069,-.0000227,-.0001405,.0002321,-.0000194,.0003101,-.0002205,-.0002678,-.0000213,-.0086513,-.0003059,-.0004703
588,.0089243,.0158499,-.0134883,.0033936,-.0085653,.0142009,-.0057669,-.0145268,-.0071756,.0037958,.0098745,-.0013349,-.0003888,-.0005896,.0005257,.0001348,.0002789,-.0002944,.0000829,.0002534,.0004059,.0000193,-.0003368,-.0001115,-.0161975,.0213785,.0005679,-.0005879
589,.0079143,-.001202,-.0064493,-.0044332,-.005797,-.031368,-.0004212,.0010565,-.0017788,-.0062595,.0020568,.0156718,-.0003902,-.0001626,.0002106,.0003116,.0002696,.0006584,-.0001545,-.000121,.0001099,.0003851,-.0000876,-.0004207,-.0044752,-.0265344,-.0000422,.0006507
590,.0071818,.0009583,-.0114208,.0213328,-.0067535,.0038479,-.0056415,.0177165,-.0020613,-.0172145,.0084752,-.0081268,-.0002635,-.000248,.0004219,-.0003815,.0001628,-.0001402,.0001327,-.0005288,.0002146,.0005435,-.0002548,.0001742,-.0102201,.0185141,.0004138,-.0005807
591,.0181691,-.0145614,-.0029301,-.0081151,-.0001525,-.0410411,-.0047734,-.0023567,.0067906,-.009446,.0052147,.010485,-.0006681,-.0000487,.0001509,.0002814,.000045,.0008425,.0000878,-.0000238,-.0002419,.0002877,-.000094,-.0002153,.0223184,-.0650353,-.0007204,.001124
592,.0140948,-.0211638,-.012599,.0015584,-.0026185,-.0401022,-.0062186,.0091924,.0019311,-.0115789,.0047964,-.0030745,-.000449,.0002132,.0006066,.0000955,-.0000131,.0008365,.0000897,-.0003786,-.0001096,.0004169,-.0001137,.0000777,-.000614,-.0651686,.0000108,.0012611
593,.0096379,-.0119818,-.0104845,-.0052495,-.011422,-.0454911,-.0063199,.00059,.0033726,-.0132257,.0136054,.0065489,-.0005061,.0001224,.0004943,.00017,.0003595,.0008051,.0000806,-.000264,-.0001157,.000453,-.0002983,-.0001372,-.0016105,-.0688091,.0000143,.0011493
594,.0072902,.0006751,-.0058986,.000262,-.0072836,-.029732,-.0002019,.0126145,-.0040096,-.0009844,.0001401,.0075042,-.0004245,-.0003298,.0001575,.0000998,.000322,.000506,-.0001002,-.0004852,.0002439,.0001394,.0000705,-.000222,-.0099634,-.0096607,.0002693,-.0002918
595,.0165369,-.0019026,-.0078539,-.0034616,-.0063636,-.0138975,-.0021777,.0052485,.0008431,.0072836,.0069112,-.0007803,-.0006717,-.0002993,.0003101,.0002935,.0003597,.0002023,-.0001876,-.0002023,.0000423,-.0001532,-.0002142,.0000396,.0078959,-.0075098,-.0003614,-.0001195
596,.0141269,-.0057995,-.007889,-.0012309,.0039278,-.013432,-.0050412,-.0042832,.0054121,-.0119535,.005852,.0075323,-.0004777,-.0001707,.0004076,.0001672,-.000147,.0002074,.0001251,-.0000148,-.0001496,.0004988,-.0001464,-.0002653,.0163885,-.0291668,-.000388,.0004227
597,.0110606,.0082638,-.0157235,-.000614,-.0098202,-.0297732,-.0061263,.0035027,-.0022591,-.0068903,.0105984,.0113953,-.0006527,-.0004544,.0005725,.0001222,.0003348,.0006747,-.0000936,-.0002237,.0000525,.0003695,-.0002485,-.0003382,-.0122701,-.0141157,-.0000349,.0001502
598,.02102,.0068827,-.0049642,-.0019145,-.0036884,-.0124746,-.0027755,-.0045389,-.002048,.017476,-.0028157,.0027167,-.0009736,-.0004364,.0002242,.0001998,.0002342,.0002428,-2.94e-07,.0000438,.0002319,-.0003509,.0002756,-.0001297,.0047281,.0081473,-7.92e-06,-.0004307
599,.0107957,.0149273,-.0087778,-.0061635,-.0075933,-.0146199,-.0067823,.004554,.0024632,.0045777,.0076153,.01003,-.0004909,-.0005428,.0002773,.000273,.0002226,.0002615,-.0000203,-.0003385,-.0002699,-.0000888,-.0001912,-.000267,-.0022792,.0133055,-.0004723,-.0007026
600,.0133226,.0229697,-.0076859,.0125669,-.0044668,-.0035477,-.0077376,-.0064079,.0010454,-.0098408,.0028588,-.007124,-.0005721,-.0007658,.0003303,-.0001332,.0000976,-.0000186,.0002129,-.000023,.0000484,.0002834,6.35e-06,.0000546,-.0026636,.0086163,.0001235,-.0006026
